,id,location,lat,lon
371,228840,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859
372,229195,"Maldahiya, Varanasi - UPPCB",25.323929999999997,82.99687
373,229252,"NSI Kalyanpur, Kanpur - UPPCB",26.509953999999997,80.249612
374,229404,"Kukrail Picnic Spot-1, Lucknow - UPPCB",26.90723,80.98579000000001
375,229473,blore_India_07_14_official,13.003347077,77.628012188
376,229728,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
377,229729,"Nagla Bhau, Firozabad - UPPCB",27.168896999999998,78.37696
378,229730,"Town Hall - Lal Bagh, Darbhanga - BSPCB",26.151459999999997,85.89342
379,229731,"Gandak Colony, Motihari - BSPCB",26.63086,84.90051
380,229985,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
381,229987,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
382,233414,"Omex Eternity, Vrindavan - UPPCB",27.571409000000003,77.655757
383,233415,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001
384,233416,"Nagar Nigam, Prayagraj - UPPCB",25.44919916,81.82735986
385,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067
386,234997,"Dharmapuri, Agra - UPPCB",27.169338,78.03582
387,236406,"Mangala, Bilaspur - CECB",22.08815,82.13736999999999
388,270697,"Employment Office, Moradabad - UPPCB",28.885279999999998,78.7388
389,270703,"Dada Peer, Sasaram - BSPCB",24.952822,84.00239599999999
390,270704,"Town Hall, Munger - BSPCB",25.376776,86.471523
391,270708,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
392,270720,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
393,270721,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
394,270722,"Central Jail, Buxar - BSPCB",25.555605,83.950942
395,270723,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001
396,270724,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
397,270725,"Mariam Nagar, Purnia - BSPCB",25.765657,87.466829
398,270726,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.35704270000001
399,270727,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
400,270728,"Police Line, Saharsa - BSPCB",25.892357,86.590325
401,270729,"Darshan Nagar, Chhapra - BSPCB",25.780825699999998,84.7446768
402,270730,"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948000000001
403,270737,"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114
404,270771,"Buddhi Vihar, Moradabad - UPPCB",28.835259999999998,78.7446
405,270774,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
406,270775,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184
407,270777,"Jigar Colony, Moradabad - UPPCB",28.856664000000002,78.772638
408,270877,"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001
409,278159,"Rohta, Agra - UPPCB",27.106972,78.000111
410,278418,"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637
411,278671,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039
412,301387,"Raikhad, Ahmedabad - IITM",23.020509,72.579261
413,301388,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761
414,301389,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
415,301390,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974
416,301391,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001
417,301670,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
418,304956,"Gurdeo Nagar, Aurangabad - BSPCB",24.757460000000002,84.366208
419,306252,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169
420,307463,"Zero Point GICI, Gangtok - SSPCB",27.338529999999995,88.614099
421,309803,"Ashwini Nagar, Haveri - KSPCB",14.7918,75.38959999999999
422,313410,"DM College of Science, Imphal - Manipur PCB",24.8207389,93.94230849999998
423,313411,"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571
424,313923,"Manipur University, Imphal - Manipur PCB",24.7524239,93.92862179999999
425,317035,"Doon University, Dehradun - UKPCB",30.269444,78.044167
426,330021,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953
427,344103,"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959
428,344104,"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949
429,344140,"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437
430,344142,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354
431,344144,"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199
432,346257,"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.28619499999999
433,346258,"Kokapet, Hyderabad - TSPCB",17.393559,78.33919399999999
434,346438,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708
435,346439,"Kalindi Kunj, Khurja - UPPCB",28.234892699999996,77.8683002
436,352465,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864
437,352777,"Kashiram Nagar, Moradabad - UPPCB",28.849399,78.742362
438,353715,"Transport Nagar, Moradabad - UPPCB",28.802625,78.75372800000001
439,358448,"Kumaran College, Tirupur - TNPCB",11.0973603,77.3228673
440,358450,"Bombay Castel, Ooty - TNPCB",11.4068288,76.7138973
441,358451,"Vasanthapuram, Vellore - TNPCB",12.909494,79.131861
442,358452,"Chalai Bazaar, Ramanathapuram - TNPCB",9.36399,78.831977
443,358453,"Mendonsa Colony, Dindigul - TNPCB",10.358535,77.984321
444,358454,"SIPCOT Phase-1, Hosur - TNPCB",12.746998,77.813811
445,358455,"Sona College of Technology, Salem - TNPCB",11.679111,78.125052
446,358456,"Gulzarpet, Anantapur - APPCB",14.675885999999998,77.593027
447,358457,"PSG College of Arts and Science, Coimbatore - TNPCB",11.0328,77.0349
448,358467,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455
449,358627,"Crescent University, Chengalpattu - TNPCB",12.877731599999999,80.08348070000001
450,358665,"Ramteerth Nagar, Belgaum - KSPCB",15.888653,74.541751
451,361378,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
452,361411,"IITG, Guwahati - PCBA",26.2028636,91.70046436
453,363601,"Girls College, Sivasagar - PCBA",26.987634000000003,94.636574
454,1236037,Dhopagachi,22.3743,88.415
455,1285345,SPARTAN - IIT Kanpur,26.5128,80.2316
456,2498781,SiriJaya,12.909153635368195,77.52476183092863
457,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058
458,3024966,NASA GSFC Rutgers Calib. N8,28.31733,76.91603
459,3174188,Malav,22.70763,75.85257
460,3174189,Bicholi Hapsi,22.71771,75.93739
461,3174190,Musakhedi,22.6967,75.89488
462,3409309,"Lajpat Nagar, Moradabad - UPPCB",28.825341,78.7213009
463,3409312,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.9352049,77.6814488
464,3409317,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714
465,3409318,"Central School, Lucknow - CPCB",26.8821003,80.9302753
466,3409319,"Alandur Bus Depot, Chennai - CPCB",12.9099161,80.1076538
467,3409320,"Rabindra Bharati University, Kolkata - WBPCB",22.627875,88.3804
468,3409321,Haldia - WBSPCB,22.06047,88.109737
469,3409322,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188
470,3409323,"Worli, Mumbai - MPCB",18.9936162,72.8128113
471,3409328,"Bandra Kurla Complex, Mumbai - IITM",19.0627,72.84614
472,3409329,"Deonar, Mumbai - IITM",19.04946,72.923
473,3409330,"Sector-19A Nerul, Navi Mumbai - IITM",19.044,73.0325
474,3409331,"Bhosari, Pune - IITM",18.640051,73.848956
475,3409334,"Ashwini Nagar, Haveri - KSPCB",14.7918,75.3896
476,3409335,"B.Katihalli, Hassan - KSPCB",13.008556,76.125258
477,3409336,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
478,3409338,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169
479,3409339,"Central Jail, Buxar - BSPCB",25.555605,83.950942
480,3409340,"Zero Point GICI, Gangtok - SSPCB",27.33853,88.614099
481,3409341,"Manipur University, Imphal - Manipur PCB",24.752423899999997,93.9286218
482,3409342,"DM College of Science, Imphal - Manipur PCB",24.8207389,93.9423085
483,3409343,"Keelapalur, Ariyalur - TNPCB",11.06825,79.07033
484,3409344,"Municipal Corporation Office, Tirunelveli - TNPCB",8.728442,77.6962
485,3409345,"Parisutham Nagar, Thanjavur - TNPCB",10.7654824,79.1389968
486,3409346,"Semmandalam, Cuddalore - TNPCB",11.7637683,79.7499835
487,3409347,"SIPCOT Phase-1, Hosur - TNPCB",12.746998,77.813811
488,3409348,"Uchapatti, Madurai - TNPCB",9.865935,78.022669
489,3409349,"Vasanthapuram, Vellore - TNPCB",12.909494,79.131861
490,3409350,"Velippalayam, Nagapattinam - TNPCB",10.798548,79.838212
491,3409351,"VOC Nagar_SIPCOT, Ranipet - TNPCB",12.952707,79.30394
492,3409353,"Kilambi, Kanchipuram - TNPCB",12.864618,79.659968
493,3409354,"Kudikadu, Cuddalore - TNPCB",11.6829898,79.7532099
494,3409355,"Sona College of Technology, Salem - TNPCB",11.679111,78.125052
495,3409356,"Bharathidasan University, Palkalaiperur - TNPCB",10.681158,78.74174599999999
496,3409357,"Kamadenu Nagar, Karur - TNPCB",10.96782,78.080882
497,3409358,"St Joseph College, Tiruchirappalli - TNPCB",10.830158,78.691849
498,3409359,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
499,3409360,"IITG, Guwahati - PCBA",26.202863600000004,91.70046436
500,3409361,"AIIMS, Raipur - CECB",21.258815,81.578979
501,3409362,"Siltara Phase-II, Raipur - CECB",21.371751,81.664929
502,3409363,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
503,3409364,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094
504,3409365,"Rampur, Korba - CECB",22.368195,82.746431
505,3409366,"Urja Nagar, Korba - CECB",22.348441,82.549611
506,3409367,"Hathkhoj, Bhilai - CECB",21.224231,81.40835
507,3409368,"32Bungalows, Bhilai - CECB",21.194815,81.31477
508,3409369,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.14771400000001
509,3409370,"Civil Lines, Sagar - MPPCB",23.838586,78.759431
510,3409371,"Science Center, Surat - SMC",21.170046,72.795405
511,3409372,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
512,3409373,"Vaikuntapuram, Tirupathi - APPCB",13.615387,79.40923000000001
513,3409374,"Deen Dayal Nagar, Gwalior - MPPCB",26.259241999999997,78.216432
514,3409375,"Bata Chowk, Nalbari - PCBA",26.446912,91.43905699999999
515,3409376,"Central Academy for SFS, Byrnihat - PCBA",26.071317999999998,91.87488
516,3409377,"Meher Colony, Baripada - OSPCB",21.941841,86.728318
517,3409378,"Jagamohanpur, Keonjhar - OSPCB",21.6439,85.599355
518,3409379,"Divisional Forest Office, Rairangpur - OSPCB",22.265816,86.174829
519,3409380,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613
520,3409381,"Dabuna, Nayagarh - OSPCB",21.847279,85.416905
521,3409382,"Raghunathpali, Rourkela - OSPCB",22.220833,84.809444
522,3409383,"OMC Colony, Suakati - OSPCB",21.606865,85.510538
523,3409384,"Barsua Iron Ore Mines, Tensa - OSPCB",21.869985,85.167016
524,3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466
525,3409386,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
526,3409387,"Lingaraj Nagar, Hubballi - KSPCB",15.3714823,75.1160168
527,3409388,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
528,3409389,"Thimmalapura, Tumakuru - KSPCB",13.377516,77.09907199999999
529,3409390,"LGBI Airport, Guwahati - PCBA",26.10887,91.58954399999999
530,3409391,"Tarapur, Silchar - PCBA",24.82827,92.79525
531,3409392,"Kanuru, Vijayawada - APPCB",16.486692,80.69943599999999
532,3409393,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115
533,3409394,"Fertilizer Township, Rourkela - OSPCB",22.18972222,84.86277778
534,3409395,"Sector-2, Rourkela - OSPCB",22.245,84.88111111
535,3409396,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608
536,3409397,"OP Jindal School, Kunjemura - CECB",22.12665,83.483212
537,3409398,"Govt. Higher Secondary School, Milupara - CECB",22.191017199999997,83.5197009
538,3409399,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
539,3409400,"Yerramukkapalli, Kadapa - APPCB",14.465051999999998,78.824187
540,3409401,"Samrat Ashok Udhyan, Jodhpur - RSPCB",26.253384000000004,72.97657099999999
541,3409402,"Krishna Nagar, Bharatpur - RSPCB",27.215415000000004,77.50873
542,3409403,"MM Ground, Bikaner - RSPCB",28.018791999999998,73.29265799999999
543,3409404,"Subash Chowk, Churu - RSPCB",28.296139,74.96169599999999
544,3409405,"Raja Ganj, Dholpur - RSPCB",26.699557000000002,77.898881
545,3409406,"Nayapura, Kota - RSPCB",25.196023999999998,75.85566800000001
546,3409407,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517
547,3409408,"Shivaji Nagar, Rishikesh - UKPCB",30.075910999999998,78.2859547
548,3409409,"Govt. Girls Inter College, Kashipur - UKPCB",29.2124114,78.96117530000001
549,3409410,"Vedhaynath Colony, Sirohi - RSPCB",24.885261,72.857549
550,3409411,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
551,3409412,"Dhanmandi, Kota - RSPCB",25.164089999999998,75.858137
552,3409413,"Idgah Hills, Bhopal - MPPCB",23.264758999999998,77.381568
553,3409414,"Vijay Nagar Scheme-78, Indore - Glenmark",22.76726,75.8871
554,3409415,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268000000001
555,3409416,"Rati Talai, Banswara - RSPCB",23.55519,74.44001
556,3409417,"Shastri Nagar, Chittorgarh - RSPCB",24.892047,74.623527
557,3409418,"Khatikan Mohalla, Dausa - RSPCB",26.895552000000002,76.334753
558,3409419,"Railway Colony, Barmer - RSPCB",25.747298999999998,71.393989
559,3409420,"Housing Board, Hanumangarh - RSPCB",29.61075,74.283608
560,3409421,"Sahu Nagar, Sawai Madhopur - RSPCB",26.031443,76.35932700000001
561,3409422,"Indra Nagar, Jhunjhunu - RSPCB",28.108988,75.386577
562,3409423,"Dhoinda, Rajsamand - RSPCB",25.036360000000002,73.88350200000001
563,3409424,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511
564,3409425,"Jhalamand, Jodhpur - RSPCB",26.215415000000004,73.07015600000001
565,3409426,"Pragati Nagar, Pratapgarh - RSPCB",24.041198,74.780702
566,3409427,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302
567,3409428,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989
568,3409429,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.588397,76.172782
569,3409430,"Mansarovar Sector-12, Jaipur - RSPCB",26.843698,75.766894
570,3409431,"Digari Kalan, Jodhpur - RSPCB",26.295809999999996,73.08228299999999
571,3409432,"Sector-2 Murlipura, Jaipur - RSPCB",26.960669,75.771817
572,3409433,"RIICO Sitapura, Jaipur - RSPCB",26.786682,75.827928
573,3409434,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145
574,3409435,"Gavalinagar, Pimpri Chinchwad - MPCB",18.63673,73.82487
575,3409436,"Park Street Wakad, Pimpri Chinchwad - MPCB",18.59051,73.77946
576,3409437,"Thergaon, Pimpri Chinchwad - MPCB",18.616318,73.765797
577,3409438,"Katraj Dairy, Pune - MPCB",18.45445,73.854155
578,3409439,"Savitribai Phule Pune University, Pune - MPCB",18.547056,73.826908
579,3409440,"Shivaji University, Kolhapur - MPCB",16.6870449,74.2505872
580,3409441,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398
581,3409442,"Pratap Nagar, Bhilwara - RSPCB",25.339605,74.618883
582,3409443,"New Colony, Bundi - RSPCB",25.435774,75.644272
583,3409444,"Sadar Bazar, Jaisalmer - RSPCB",26.912329,70.909168
584,3409445,"Mandor, Jodhpur - RSPCB",26.358805,73.047444
585,3409446,"Vijay Nagar, Sangli - MPCB",16.843813,74.615091
586,3409447,"Bamboliya, Baran - RSPCB",25.106006,76.469948
587,3409448,"Ratandeep Housing Society, Solapur - MPCB",17.65439,75.90649
588,3409449,"Dnyaneshwar Nagar, Solapur - MPCB",17.6336264,75.9132495
589,3409450,"Karni Colony, Nagaur - RSPCB",27.213494,73.734444
590,3409451,"Pandav Nagari, Nashik - MPCB",19.9591346,73.7788008
591,3409452,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
592,3409453,"MIDC Ambad, Nashik - MPCB",19.95022,73.73148
593,3409454,"Hirawadi, Nashik - MPCB",20.021503,73.813844
594,3409455,"Kamble Tarf Birwadi, Mahad - MPCB",18.1023399,73.4783687
595,3409456,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
596,3409457,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
597,3409458,"Shivneri Colony, Amravati - MPCB",20.9402359,77.7895248
598,3409459,"Shri Shivaji Science College, Amaravati - MPCB",20.939198,77.765701
599,3409460,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
600,3409461,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
601,3409462,"Prabhat Colony, Jalgaon - MPCB",21.001264,75.565602
602,3409463,"Old MIDC, Jalna - MPCB",19.854616,75.905894
603,3409464,"Ambazari, Nagpur - MPCB",21.121801,79.04952
604,3409465,"Ram Nagar, Nagpur - MPCB",21.143383,79.048912
605,3409466,"Masoom Colony, Parbhani - MPCB",19.265594,76.761463
606,3409467,"Sneh Nagar, Nanded - MPCB",19.173852,77.296291
607,3409468,"Mahal, Nagpur - MPCB",21.14472,79.107595
608,3409469,"Kasarvadavali, Thane - MPCB",19.26777,72.97182
609,3409470,"Katrap, Badlapur - MPCB",19.16485,73.23409
610,3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297
611,3409472,"Upvan Fort, Thane - MPCB",19.222279,72.957979
612,3409473,"Deopur, Dhule - MPCB",20.918946,74.776388
613,3409474,"Mahesh Nagar, Malegaon - MPCB",20.555712,74.529236
614,3409475,"Tondare-Taloja, Navi Mumbai - MPCB",19.063,73.1209
615,3409476,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721
616,3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232
617,3409478,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
618,3409479,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069
619,3409480,"Bolinj, Virar - MPCB",19.445821,72.7988231
620,3409481,"Khaira, Boisar - MPCB",19.786089,72.757971
621,3409482,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131
622,3409483,"Chembur, Mumbai - MPCB",19.0364585,72.8954371
623,3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.235581,73.159121
624,3409485,"Gokul Nagar, Bhiwandi - MPCB",19.309073,73.057223
625,3409486,"Kherwadi_Bandra East, Mumbai - MPCB",19.0632143,72.8456324
626,3409487,"Sanpada, Navi Mumbai - MPCB",19.0575752,73.0151367
627,3409488,"Suhagi, Jabalpur - JMC",23.218135,79.95777
628,3409489,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
629,3409492,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
630,3409493,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222
631,3409494,"Bhoiwada, Dungarpur - RSPCB",23.837789,73.714926
632,3409495,"Mudtra Sili, Jalore - RSPCB",25.344694,72.626208
633,3409496,"New Moti Bagh, Delhi - MHUA",28.57834,77.184
634,3409497,"KHB Colony, Karwar - KSPCB",14.816666,74.141003
635,3409498,"Residency Area, Indore - IMC",22.7084,75.8815
636,3409499,"Regional Park, Indore - MPPCB",22.678,75.8559
637,3409500,"Maguda Nagar, Indore - IMC",22.7524,75.8872
638,3409501,"Airport Area, Indore - IMC",22.7289,75.8076
639,3409502,"Kalidaspur, Balasore - OSPCB",21.51161,86.89088
640,3409503,"Forest Office, Barbil - OSPCB",22.1166054,85.3945546
641,3409504,"Hakimapada, Angul - OSPCB",20.832874,85.104082
642,3409505,"Lingraj Mandir, Bhubaneswar - OSPCB",20.24079,85.836784
643,3409506,"CDA Area, Cuttack - OSPCB",20.48891,85.84768
644,3409507,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94185,86.1151
645,3409508,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163
646,3409509,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589
647,3409510,"Byculla, Mumbai - BMC",18.9767,72.838
648,3409511,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356
649,3409512,"Kandivali West, Mumbai - BMC",19.215859,72.831718
650,3409513,"Sewri, Mumbai - BMC",19.000084,72.85673
651,3409514,"Ghatkopar, Mumbai - BMC",19.083694,72.920967
652,3409515,"Govindh Bhavan Colony, Jabalpur - MPPCB",23.163174,79.973061
653,3409516,"SIPCOT Nathampannai, Pudukottai - TNPCB",10.423417,78.784889
654,3409517,"Collectorate Office, Virudhunagar - TNPCB",9.559382,77.948828
655,3409518,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
656,3409519,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",28.207266,76.829265
657,3409520,"PCBL Residential Complex, Durgapur - WBPCB",23.508764,87.35444
658,3409521,"Evelyn Lodge, Asansol - WBPCB",23.697936,86.944395
659,3409522,"Mahabir Colliery, Asansol - WBPCB",23.618183,87.105718
660,3409523,"Bhumkar Nagar, Pune - IITM",18.60577,73.749976
661,3409524,"Botanical Garden, Howrah - WBPCB",22.554954,88.292568
662,3409525,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.616515,87.119133
663,3409526,"Panchawati_Pashan, Pune - IITM",18.536457,73.805454
664,3409527,"SIPCOT Industrial Park, Perundurai - TNPCB",11.258242,77.552761
665,3409528,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.614767,73.799516
666,3409529,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",23.567923,87.306843
667,3409530,"Dasnagar, Howrah - WBPCB",22.6025571,88.3105664
668,3410003,"Police Line, Sri Vijaya Puram - ANPCC",11.654054,92.734055
669,3410004,"Amity University, Panchgaon - IITM",28.3153,76.9143
670,3410005,"Dhankawadi, Pune - IITM",18.459883,73.852193
671,3774726,"Ponnusamy Nagar, Namakkal - TNPCB",11.273992,78.163545
672,4512170,"Altair's Home - Bemina, Srinagar",34.0702669,74.7754688
673,4663956,"Santushti Apartments, Vasant Kunj",28.5266,77.1493
674,4712609,Air Check,28.623056,77.234167
675,4720578,Hyderabad,17.492676,78.405394
676,4916349,CURAJ,26.6236,75.0273
677,5057509,IIMA Ventures,23.034568596154394,72.53287536498033
678,5728639,"Bemina, Srinagar",34.07023554237501,74.77548492160591
679,5929186,Psychopath Studios,34.0584621,74.8324004
680,5963701,Max,34.070227923365785,74.77548616383625
681,6003651,SVNIT Surat,21.7653,72.7855
682,6013125,Kanipora,34.0132271,74.8398961
683,6061085,JKPCB,34.067893918880145,74.81864018646164
684,6105800,"Sector 1, Noida extension",28.583491,77.431714
685,6112064,VNIT NAGPUR,21.123229,79.052856
686,6119271,Kumaraswamy Layout,12.9044,77.5649
687,6119272,"Sector - 5, Vasundhara, Ghaziabad, Uttar Pradesh ",28.658398,77.3780531
688,6125489,Uptitude Cloud Pvt Ltd,28.40240847053802,77.08477464826682
689,6145551,Anand Lok,28.5587,77.21886
690,6146655,Bellandur,12.9178128,77.6955288
691,6146812,Araria,26.137989,87.457768
692,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651
693,6167193,"Khunmoh, Srinagar - JKPCC",34.06313,74.96017
694,6167988,"Khrew, Pampore - JKPCC",34.031606,75.009712
695,6193521,Maitreye Weather Station,12.0000374,79.8180856
696,6194938,"Mahashweta Nagar, Ujjain - MPPCB",23.1633321,75.800225
697,6203210,Talab Tillo Jammu,32.740106329099916,74.83177768465765
698,6206921,Koramangala,12.9370223,77.6115928
699,6217492,"Vidhyanagar, Bhavnagar - Nexteng Enviro",21.755417,72.139056
700,6221294,"Bapunagar, Vadodara - Nexteng Enviro",22.320153,73.216285
701,6221295,"Katargam, Surat - Nexteng Enviro",21.217779,72.834787
702,6221395,"Sadanand Nagar, Mehsana - Nexteng Enviro",23.59315,72.372792
703,6221396,"Mavdi, Rajkot - Nexteng Enviro",22.248853,70.776774
704,6229179,Nardani Jammu,32.80803,74.816769
705,6230603,Rajouri Jammu,33.380775,74.314353
706,6231999,Gandhi Nagar,32.701576,74.859108
707,6244030,Auroville,12.000079,79.818104
708,6250050,Agya Enterprises,23.258543,77.454474
709,6250953,"Elamkulam, Malappuram - Kerala ELWOIC",10.89235897883435,76.23440154833858
710,6251997,"Indira Nagar, Raebareli - NTPC Unchahar",26.207781,81.245571
711,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633
712,6254663,"JNU, Delhi - DPCC",28.540721,77.168544
713,6254664,"NSUT Jaffarpur, Delhi - DPCC",28.594004,76.909423
714,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992
715,6254666,"IGNOU_Maidan Garhi, Delhi - DPCC",28.493624,77.201159
716,6257818,"Cantonment Area, Delhi - DPCC",28.594169,77.1251
717,6258871,"Vithalwadi, Ulhasnagar - MPCB",19.2307571,73.155192
718,6266792,"Bir, Beed - MPCB",18.988474,75.753873
719,6266793,"Ashta Vinayak Nagar, Hingoli - MPCB",19.710842,77.151824
720,6266794,"Chinchpada, Ambernath - MPCB",19.215784,73.199781
721,6266795,"Kalu Nagar, Dombivli - MPCB",19.2268427,73.0788456
